MemberID,PlayDate,Course,HolesPlayed,Score,TeeTime
172,10/10/2023,West Course,18,79,Morning
172,28/07/2023,East Course,18,98,Afternoon
172,15/06/2023,West Course,18,88,Afternoon
172,06/10/2023,East Course,9,96,Morning
172,17/01/2024,West Course,9,73,Afternoon
172,13/06/2023,East Course,18,104,Morning
172,20/01/2024,West Course,18,82,Afternoon
172,26/08/2024,West Course,9,75,Afternoon
172,12/09/2024,East Course,9,74,Morning
172,14/06/2023,East Course,9,75,Morning
172,20/09/2023,West Course,9,94,Morning
172,14/02/2024,West Course,18,101,Afternoon
172,17/06/2024,East Course,9,100,Afternoon
172,08/09/2023,East Course,9,103,Afternoon
172,10/09/2023,East Course,18,80,Afternoon
172,03/08/2024,East Course,9,73,Afternoon
172,23/09/2023,East Course,18,74,Afternoon
172,06/05/2023,West Course,18,72,Afternoon
172,16/05/2023,West Course,18,74,Afternoon
172,23/08/2024,West Course,18,79,Morning
173,20/06/2023,West Course,18,82,Afternoon
173,17/08/2023,West Course,9,100,Afternoon
173,07/11/2024,East Course,18,104,Morning
173,29/01/2023,East Course,9,72,Morning
173,30/06/2023,West Course,18,87,Afternoon
173,07/10/2023,East Course,18,96,Afternoon
173,21/12/2023,West Course,18,87,Afternoon
173,23/09/2023,West Course,18,95,Morning
173,10/04/2023,West Course,9,104,Morning
173,12/02/2023,West Course,9,72,Afternoon
173,31/07/2023,West Course,18,85,Afternoon
173,25/02/2023,West Course,9,78,Morning
173,18/06/2024,East Course,18,83,Afternoon
173,07/06/2024,East Course,9,96,Afternoon
173,11/08/2024,West Course,9,91,Morning
173,02/01/2023,East Course,18,84,Morning
173,20/01/2023,East Course,9,74,Morning
173,07/02/2023,East Course,9,84,Afternoon
173,22/11/2024,West Course,9,85,Morning
173,04/10/2024,West Course,18,74,Morning
173,06/04/2023,West Course,18,85,Morning
173,08/10/2024,West Course,9,105,Morning
173,31/08/2024,West Course,9,102,Afternoon
173,03/02/2023,West Course,9,78,Morning
173,19/03/2024,East Course,18,83,Morning
173,23/02/2024,West Course,18,83,Morning
173,02/06/2024,West Course,18,81,Morning
173,25/12/2023,East Course,18,84,Afternoon
173,04/11/2023,West Course,18,76,Afternoon
173,12/02/2023,East Course,18,93,Afternoon
173,03/05/2023,East Course,9,84,Morning
173,29/08/2024,East Course,9,72,Afternoon
173,29/04/2023,East Course,9,91,Afternoon
173,26/04/2023,East Course,9,100,Afternoon
173,27/04/2023,East Course,9,80,Afternoon
173,14/07/2024,West Course,18,91,Morning
174,24/05/2024,East Course,18,94,Morning
174,27/12/2023,West Course,9,97,Morning
174,21/07/2024,East Course,9,75,Morning
174,22/02/2023,East Course,9,100,Afternoon
174,08/07/2023,West Course,9,70,Afternoon
174,11/10/2023,East Course,18,101,Morning
174,19/09/2023,East Course,9,77,Afternoon
174,21/09/2024,East Course,9,94,Afternoon
174,19/09/2023,East Course,9,92,Afternoon
174,03/11/2023,East Course,9,81,Afternoon
174,30/03/2023,West Course,18,78,Morning
174,04/01/2024,West Course,18,73,Afternoon
174,09/02/2024,East Course,18,90,Afternoon
174,05/12/2023,East Course,18,99,Morning
174,10/10/2023,East Course,18,96,Afternoon
174,11/05/2023,West Course,9,103,Morning
174,03/08/2024,West Course,9,71,Morning
174,10/12/2023,East Course,9,99,Morning
174,04/02/2024,West Course,18,93,Afternoon
174,22/08/2023,East Course,18,99,Afternoon
174,24/11/2024,West Course,18,75,Afternoon
174,22/03/2024,East Course,9,103,Afternoon
174,07/03/2024,East Course,18,87,Morning
174,24/06/2024,East Course,18,105,Morning
174,06/09/2023,West Course,9,97,Morning
174,28/11/2023,East Course,9,75,Afternoon
174,17/10/2024,East Course,9,71,Morning
174,09/04/2024,West Course,9,104,Afternoon
174,13/05/2023,East Course,18,95,Morning
174,10/09/2024,East Course,9,70,Morning
174,25/02/2023,West Course,9,94,Afternoon
174,07/02/2024,East Course,9,86,Morning
174,03/03/2023,East Course,18,100,Afternoon
174,03/05/2023,West Course,9,77,Afternoon
174,29/11/2023,West Course,18,72,Afternoon
174,27/06/2023,East Course,18,79,Morning
174,12/09/2024,West Course,9,92,Morning
174,17/07/2024,East Course,18,103,Morning
174,16/03/2023,East Course,9,70,Morning
174,09/01/2023,East Course,9,86,Morning
174,26/06/2023,East Course,9,86,Afternoon
174,30/05/2023,West Course,9,77,Morning
174,27/09/2024,West Course,18,104,Afternoon
175,28/08/2023,West Course,18,98,Morning
175,26/06/2023,West Course,18,89,Afternoon
175,19/11/2023,East Course,9,98,Afternoon
175,26/04/2023,East Course,18,77,Afternoon
175,17/04/2023,West Course,9,82,Morning
175,10/01/2024,East Course,18,87,Afternoon
175,05/06/2024,West Course,18,104,Morning
175,31/01/2024,East Course,18,75,Afternoon
175,28/03/2023,West Course,18,79,Afternoon
175,13/06/2024,West Course,9,70,Morning
175,28/11/2023,East Course,9,94,Afternoon
175,04/10/2023,East Course,18,90,Afternoon
175,14/01/2024,West Course,18,97,Morning
175,11/10/2024,West Course,9,82,Afternoon
175,23/09/2023,West Course,18,87,Morning
175,23/11/2024,East Course,18,100,Morning
175,07/01/2024,West Course,9,81,Afternoon
175,28/03/2023,West Course,18,91,Morning
175,07/09/2023,East Course,9,91,Afternoon
175,13/06/2023,West Course,9,74,Morning
175,13/06/2024,East Course,18,101,Afternoon
175,07/12/2023,West Course,18,83,Afternoon
175,07/08/2024,East Course,18,71,Morning
175,03/06/2023,East Course,18,94,Afternoon
175,30/06/2023,West Course,18,72,Morning
175,07/10/2023,East Course,9,75,Morning
175,11/06/2023,West Course,9,72,Afternoon
175,27/09/2024,West Course,18,82,Morning
175,03/03/2023,West Course,18,74,Afternoon
175,29/08/2023,East Course,9,86,Morning
175,20/04/2024,East Course,9,72,Morning
175,17/03/2024,West Course,18,78,Morning
175,20/10/2023,West Course,18,72,Afternoon
175,12/09/2023,East Course,9,90,Morning
175,07/04/2023,West Course,18,80,Morning
175,24/02/2023,West Course,18,82,Morning
175,08/05/2024,East Course,9,102,Afternoon
175,27/08/2024,East Course,18,92,Afternoon
175,03/04/2023,East Course,9,73,Afternoon
175,03/10/2023,West Course,18,82,Afternoon
175,22/06/2023,East Course,18,82,Morning
175,24/10/2024,East Course,18,96,Morning
175,07/04/2023,West Course,9,81,Afternoon
175,23/06/2024,West Course,9,95,Morning
175,23/05/2023,East Course,9,87,Afternoon
175,30/06/2023,East Course,9,84,Afternoon
176,23/06/2024,West Course,9,84,Afternoon
176,03/06/2023,East Course,9,100,Afternoon
176,06/07/2024,East Course,18,70,Afternoon
176,06/10/2024,West Course,18,72,Morning
176,29/06/2023,West Course,9,84,Afternoon
176,26/09/2024,East Course,18,90,Afternoon
176,08/03/2023,East Course,18,94,Morning
176,14/05/2024,West Course,9,104,Afternoon
176,01/06/2024,East Course,9,93,Afternoon
176,23/12/2023,West Course,9,94,Afternoon
176,13/07/2023,West Course,9,76,Afternoon
176,11/04/2024,East Course,18,70,Afternoon
176,20/04/2024,East Course,9,84,Afternoon
176,08/02/2024,West Course,9,83,Morning
176,15/03/2023,West Course,9,100,Afternoon
176,01/05/2023,East Course,9,72,Afternoon
176,09/06/2023,West Course,18,98,Morning
176,29/10/2023,East Course,18,74,Afternoon
176,24/03/2023,East Course,9,78,Morning
176,20/06/2024,East Course,9,84,Afternoon
176,02/08/2024,East Course,18,92,Afternoon
176,16/05/2023,West Course,18,71,Morning
176,11/03/2024,West Course,9,99,Afternoon
176,27/07/2023,East Course,9,86,Afternoon
176,28/05/2024,West Course,18,78,Morning
176,14/05/2024,East Course,9,74,Morning
176,21/03/2024,West Course,18,87,Morning
176,16/10/2023,East Course,18,72,Afternoon
176,04/10/2023,West Course,9,97,Morning
176,12/11/2024,West Course,9,93,Afternoon
177,19/05/2023,East Course,18,99,Afternoon
177,09/11/2024,West Course,18,105,Morning
177,09/04/2024,West Course,18,105,Afternoon
177,04/05/2023,West Course,9,74,Afternoon
177,19/01/2024,East Course,18,83,Morning
177,27/01/2024,East Course,9,79,Afternoon
177,16/11/2023,West Course,9,86,Afternoon
177,16/06/2023,West Course,18,88,Morning
177,14/09/2023,East Course,18,82,Morning
177,02/02/2023,West Course,18,76,Afternoon
177,28/10/2023,East Course,18,71,Morning
177,12/11/2023,West Course,9,94,Morning
177,13/04/2023,West Course,18,102,Morning
177,09/03/2024,West Course,9,102,Morning
177,29/10/2024,East Course,18,101,Morning
177,19/03/2023,West Course,9,80,Morning
177,19/01/2023,West Course,9,75,Afternoon
177,25/02/2024,East Course,9,105,Morning
177,03/09/2024,West Course,9,82,Morning
177,31/08/2024,West Course,18,77,Afternoon
177,11/02/2024,West Course,9,71,Afternoon
177,17/01/2024,East Course,9,74,Afternoon
177,21/01/2024,East Course,9,73,Afternoon
177,20/04/2023,West Course,9,92,Morning
177,07/06/2024,East Course,18,103,Morning
177,24/06/2024,West Course,18,100,Morning
177,29/05/2024,East Course,18,96,Morning
178,30/04/2023,West Course,18,73,Morning
178,19/08/2023,West Course,9,73,Morning
178,18/01/2024,East Course,18,94,Afternoon
178,09/09/2024,East Course,9,96,Morning
178,03/09/2023,East Course,9,97,Afternoon
178,17/11/2024,East Course,9,84,Morning
178,15/11/2024,West Course,9,105,Afternoon
178,17/02/2024,East Course,18,101,Afternoon
178,06/06/2023,West Course,9,103,Afternoon
178,22/02/2023,East Course,9,102,Morning
178,30/10/2024,East Course,9,88,Afternoon
178,12/04/2024,West Course,9,93,Morning
178,01/12/2024,East Course,18,98,Morning
178,21/06/2023,East Course,18,71,Afternoon
178,03/09/2023,West Course,18,79,Morning
178,10/09/2024,West Course,18,85,Afternoon
178,10/03/2023,East Course,18,96,Morning
178,24/12/2023,West Course,18,79,Afternoon
178,06/07/2023,East Course,9,100,Afternoon
178,27/02/2023,East Course,9,103,Afternoon
178,10/09/2023,West Course,18,88,Afternoon
178,21/05/2024,West Course,9,103,Afternoon
178,20/08/2023,West Course,18,93,Morning
178,07/02/2024,West Course,9,86,Morning
178,29/05/2024,West Course,18,78,Afternoon
178,30/09/2023,East Course,18,93,Afternoon
178,18/02/2023,West Course,9,98,Morning
178,24/08/2024,West Course,9,81,Afternoon
178,03/05/2023,East Course,9,75,Afternoon
178,12/03/2024,West Course,9,104,Morning
178,16/03/2024,West Course,9,75,Afternoon
178,26/09/2024,West Course,18,103,Afternoon
178,26/09/2024,East Course,18,82,Morning
178,10/04/2023,West Course,18,96,Morning
178,12/05/2024,East Course,9,104,Morning
178,18/01/2024,West Course,18,103,Morning
178,18/04/2024,West Course,9,72,Afternoon
178,21/04/2023,East Course,9,74,Afternoon
178,21/02/2023,East Course,9,88,Morning
179,08/09/2023,East Course,18,72,Morning
179,22/02/2023,West Course,18,85,Afternoon
179,26/03/2023,West Course,9,103,Morning
179,14/08/2024,West Course,18,93,Morning
179,07/02/2023,East Course,18,96,Afternoon
179,04/05/2024,East Course,9,77,Afternoon
179,28/12/2023,East Course,18,90,Afternoon
179,08/11/2023,West Course,9,83,Afternoon
179,08/02/2024,East Course,18,83,Morning
179,15/01/2023,West Course,9,98,Afternoon
179,19/05/2024,West Course,18,97,Morning
179,24/01/2023,East Course,9,94,Afternoon
179,04/06/2023,West Course,9,74,Afternoon
179,30/03/2024,West Course,9,104,Afternoon
179,17/04/2023,West Course,18,86,Morning
179,01/12/2024,West Course,18,103,Afternoon
179,25/01/2024,East Course,9,88,Morning
179,21/01/2023,East Course,18,78,Morning
179,28/11/2024,East Course,18,92,Afternoon
179,12/05/2023,East Course,9,70,Morning
179,13/12/2023,East Course,18,82,Morning
179,07/06/2023,West Course,18,83,Afternoon
179,09/05/2024,West Course,18,73,Morning
179,27/05/2023,West Course,9,85,Morning
179,28/10/2024,East Course,18,82,Afternoon
179,14/07/2024,West Course,18,86,Morning
179,11/05/2024,West Course,9,80,Morning
179,25/01/2023,East Course,18,76,Afternoon
179,30/06/2024,West Course,18,98,Afternoon
179,15/12/2023,West Course,9,105,Afternoon
179,17/10/2024,East Course,18,77,Afternoon
179,26/11/2023,East Course,18,92,Afternoon
179,15/10/2024,West Course,9,74,Morning
179,11/06/2023,West Course,9,81,Morning
179,18/06/2023,West Course,18,78,Afternoon
179,08/09/2023,East Course,18,104,Afternoon
179,29/06/2024,West Course,9,82,Morning
180,12/01/2023,West Course,9,73,Afternoon
180,08/11/2023,East Course,18,81,Afternoon
180,12/03/2023,West Course,18,77,Afternoon
180,22/04/2023,East Course,18,71,Morning
180,13/06/2024,West Course,18,82,Morning
180,27/06/2023,West Course,9,98,Afternoon
180,30/06/2023,East Course,18,87,Morning
180,14/08/2023,West Course,18,83,Afternoon
180,06/02/2023,West Course,9,77,Morning
180,24/07/2023,West Course,18,70,Morning
180,19/04/2023,East Course,9,82,Morning
180,08/01/2024,East Course,9,103,Morning
180,17/07/2024,West Course,9,102,Morning
180,13/01/2024,West Course,18,72,Afternoon
180,12/04/2024,East Course,9,86,Morning
180,19/01/2023,East Course,9,76,Afternoon
180,24/09/2024,West Course,18,102,Afternoon
180,01/11/2023,East Course,9,97,Afternoon
180,07/02/2024,East Course,18,91,Afternoon
180,01/11/2023,East Course,18,96,Afternoon
180,22/02/2024,East Course,18,73,Morning
180,09/06/2023,East Course,9,72,Morning
180,22/01/2023,East Course,9,76,Morning
180,06/11/2024,East Course,9,72,Morning
180,29/01/2023,West Course,9,103,Morning
180,16/12/2023,West Course,18,78,Morning
180,22/03/2024,West Course,9,76,Afternoon
180,20/08/2023,West Course,9,105,Morning
180,26/05/2023,West Course,18,89,Afternoon
180,18/04/2023,West Course,9,81,Morning
180,03/09/2023,West Course,18,80,Afternoon
180,08/04/2024,East Course,18,76,Morning
181,29/11/2024,East Course,18,83,Afternoon
181,16/04/2023,West Course,18,82,Afternoon
181,11/12/2023,East Course,9,72,Afternoon
181,21/07/2024,West Course,9,104,Afternoon
181,15/11/2023,West Course,9,98,Afternoon
181,09/12/2023,West Course,18,74,Morning
181,17/05/2024,East Course,18,96,Morning
181,18/01/2023,East Course,18,90,Afternoon
181,06/05/2024,East Course,9,93,Afternoon
181,03/02/2023,East Course,9,85,Afternoon
181,01/10/2024,West Course,9,89,Morning
181,27/08/2024,West Course,18,77,Afternoon
181,07/03/2023,East Course,18,74,Afternoon
181,03/01/2023,East Course,18,84,Afternoon
181,23/03/2024,East Course,18,92,Morning
181,25/03/2023,West Course,9,81,Afternoon
181,08/01/2024,East Course,18,77,Afternoon
181,03/09/2023,East Course,18,86,Afternoon
181,17/06/2024,East Course,9,100,Morning
181,05/05/2024,West Course,18,72,Morning
181,04/09/2024,West Course,9,80,Afternoon
181,17/10/2023,West Course,9,103,Afternoon
181,17/11/2023,West Course,9,84,Afternoon
181,01/08/2024,East Course,18,87,Afternoon
181,25/01/2023,West Course,9,95,Afternoon
181,16/07/2023,East Course,9,70,Afternoon
181,06/08/2023,West Course,9,104,Morning
181,18/01/2023,East Course,18,99,Afternoon
181,05/02/2024,West Course,18,96,Morning
181,18/05/2024,West Course,9,90,Afternoon
181,30/08/2024,East Course,18,72,Afternoon
181,21/04/2023,West Course,18,97,Morning
181,25/03/2024,West Course,18,76,Afternoon
181,17/08/2024,East Course,18,73,Morning
181,02/05/2023,East Course,9,105,Morning
181,02/08/2024,East Course,18,89,Morning
181,23/06/2024,East Course,9,77,Afternoon
181,15/01/2024,West Course,18,82,Morning
181,04/11/2023,East Course,9,101,Afternoon
181,18/07/2023,West Course,18,105,Afternoon
181,15/12/2023,West Course,18,91,Morning
181,16/09/2024,East Course,18,93,Afternoon
182,28/04/2023,East Course,9,100,Morning
182,12/07/2023,West Course,18,84,Morning
182,25/07/2024,West Course,18,96,Morning
182,10/03/2024,West Course,9,84,Afternoon
182,18/09/2023,West Course,9,97,Morning
182,26/03/2024,West Course,18,72,Morning
182,10/08/2023,East Course,18,73,Afternoon
182,25/04/2024,West Course,18,86,Morning
182,18/10/2024,East Course,9,83,Afternoon
182,09/11/2024,West Course,9,81,Afternoon
182,30/12/2023,West Course,9,79,Morning
182,23/12/2023,West Course,18,92,Morning
182,04/09/2024,East Course,9,102,Morning
182,11/01/2024,West Course,9,98,Afternoon
182,07/11/2024,East Course,9,82,Afternoon
182,05/03/2023,East Course,9,94,Morning
182,02/10/2023,West Course,9,71,Afternoon
182,06/01/2023,West Course,18,80,Afternoon
182,11/10/2023,West Course,18,82,Afternoon
182,28/09/2023,West Course,9,80,Morning
182,21/10/2024,East Course,18,73,Morning
182,11/02/2024,West Course,18,80,Afternoon
182,05/08/2024,West Course,9,91,Morning
182,07/06/2023,East Course,18,100,Afternoon
182,07/12/2023,East Course,9,92,Afternoon
182,13/01/2023,East Course,18,77,Morning
182,08/06/2024,West Course,18,72,Morning
182,10/05/2023,East Course,18,85,Morning
182,07/08/2024,West Course,9,77,Morning
183,28/11/2023,East Course,18,70,Morning
183,30/07/2024,East Course,9,95,Morning
183,11/07/2023,West Course,9,83,Afternoon
183,04/08/2023,West Course,9,105,Afternoon
183,13/03/2023,West Course,9,74,Morning
183,16/08/2023,West Course,18,99,Afternoon
183,18/03/2023,West Course,18,74,Morning
183,09/07/2023,West Course,9,97,Morning
183,30/05/2024,East Course,9,79,Morning
183,03/11/2023,East Course,18,86,Afternoon
183,22/05/2024,East Course,18,85,Afternoon
183,10/03/2023,East Course,9,98,Morning
183,10/09/2024,West Course,9,81,Afternoon
183,18/08/2023,East Course,18,102,Afternoon
183,17/02/2024,West Course,9,74,Morning
183,27/05/2023,East Course,9,89,Afternoon
183,28/10/2024,East Course,18,103,Morning
183,30/03/2023,East Course,18,89,Afternoon
183,14/06/2023,West Course,9,89,Morning
183,21/10/2024,West Course,9,105,Afternoon
183,11/11/2023,West Course,18,71,Morning
183,31/07/2024,East Course,18,98,Afternoon
183,25/04/2024,West Course,9,78,Morning
183,21/03/2023,West Course,18,73,Afternoon
183,10/05/2023,East Course,18,99,Morning
183,25/06/2023,East Course,9,85,Morning
183,16/09/2023,East Course,18,83,Afternoon
183,18/09/2023,East Course,9,89,Morning
183,17/02/2023,West Course,9,81,Afternoon
183,05/10/2024,East Course,18,77,Afternoon
183,11/01/2024,East Course,9,105,Morning
183,24/09/2024,East Course,9,79,Morning
183,26/07/2023,East Course,18,95,Afternoon
183,28/10/2024,West Course,18,84,Morning
183,14/06/2024,East Course,9,83,Afternoon
183,15/08/2024,West Course,18,75,Morning
183,07/08/2023,West Course,18,86,Morning
183,31/08/2024,West Course,9,72,Afternoon
183,20/01/2024,West Course,9,83,Morning
183,16/09/2024,West Course,18,91,Morning
